Borough,Job Type,Job Status,Approved,Job #,Building Type,Pre- Filing Date,BUILDING_CLASS,Job Description,Date_Approved,Fully Paid,GIS_LATITUDE,GIS_LONGITUDE,Initial Cost
BRONX,A2,X,08/03/2023,240351409,1-2-3 FAMILY,07/11/2023,A1,"INSTALLATION OF SOLAR PANEL SYSTEM ON EXISTING ROOF INCLUDING BRACKETS AND CONNECTORS AS NOTED ON PLANS.  NO CHANGE OF USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION.",2023-03-08,07/19/2023,40.846621,-73.864706,$21900.00
BRONX,A2,X,08/03/2023,240351711,OTHERS,07/14/2023,C1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-03-08,07/20/2023,40.866152,-73.90269,$124686.00
BRONX,A2,X,08/03/2023,240351980,OTHERS,07/19/2023,C1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-03-08,07/20/2023,40.868874,-73.88442,$173875.00
BRONX,A2,X,08/03/2023,240352854,1-2-3 FAMILY,08/02/2023,B3,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-03-08,08/02/2023,40.86431,-73.857757,$34260.00
BRONX,A2,X,08/03/2023,240352952,1-2-3 FAMILY,08/03/2023,A2,INSTALLATION OF ROOFTOP SOLAR PANEL PV SYSTEM,2023-03-08,08/03/2023,40.815647,-73.860683,$34675.00
BRONX,A2,X,08/04/2023,220517279,OTHERS,03/14/2018,D7,INSTALL AUTOMATIC SMOKE DETECTION &amp; SPRINKLER FIRE ALARM SYSTEM.,2023-04-08,03/14/2018,40.882783,-73.903645,$1000.00
BRONX,A2,X,08/04/2023,240351490,OTHERS,07/11/2023,D7,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-04-08,07/13/2023,40.824295,-73.890528,$198595.00
BRONX,A2,X,08/04/2023,240352444,1-2-3 FAMILY,07/27/2023,B1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-04-08,07/28/2023,40.824457,-73.851479,$76488.00
BRONX,A2,X,08/04/2023,240352453,1-2-3 FAMILY,07/27/2023,A2,"ROOFTOP SOLAR INSTALLATION. NO CHANGE TO USE, OCCUPANCY OR EGRESS.",2023-04-08,07/27/2023,40.845357,-73.823133,$30539.00
BRONX,A2,X,08/04/2023,240352499,1-2-3 FAMILY,07/28/2023,C0,"ROOFTOP SOLAR INSTALLATION. NO CHANGE TO USE, OCCUPANCY OR EGRESS.",2023-04-08,07/28/2023,40.88005,-73.846043,$48044.00
BRONX,A2,X,08/04/2023,240352541,1-2-3 FAMILY,07/28/2023,C0,"ROOFTOP SOLAR INSTALLATION. NO CHANGE TO USE, OCCUPANCY OR EGRESS.",2023-04-08,07/28/2023,40.830526,-73.890738,$54600.00
BRONX,A2,X,08/04/2023,240353014,1-2-3 FAMILY,08/04/2023,B1,"FILING HEREWITH TAX ABATEMENT APPLICATION FOR INSTALLATION OF ROOF MOUNTED SOLAR PANELS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",2023-04-08,08/04/2023,40.837677,-73.830522,$40950.00
BRONX,A2,X,08/05/2023,240352006,1-2-3 FAMILY,07/19/2023,D7,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.  PLEASE REFER TO NB APPLICATION #X00706075 WHICH HAS BEEN APPROVED ON 6/27/2023.",2023-05-08,07/20/2023,40.852648,-73.902106,$83220.00
BRONX,A2,X,08/05/2023,240352079,1-2-3 FAMILY,07/20/2023,C0,"FILING HEREWITH TAX ABATEMENT APPLICATION FOR INSTALLATION OF ROOF MOUNTED SOLAR PANELS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",2023-05-08,07/20/2023,40.896047,-73.840678,$25900.00
BRONX,A2,X,08/05/2023,240352202,1-2-3 FAMILY,07/21/2023,A5,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-05-08,07/25/2023,40.880067,-73.856957,$30000.00
BRONX,A2,X,08/06/2023,240349958,OTHERS,06/16/2023,C7,"INSTALLATION OF 38.69 KW SOLAR ENERGY SYSTEM ON ROOF. NO CHANGE OF OCCUPANCY, USE OR EGRESS.",2023-06-08,07/06/2023,40.839269,-73.888616,$125743.00
BRONX,A2,X,08/07/2023,240352239,1-2-3 FAMILY,07/24/2023,B3,"INSTALLATION OF SOLAR PANEL SYSTEM ON EXISTING ROOF INCLUDING BRACKETS AND CONNECTORS AS NOTED ON PLANS.   NO CHANGE OF USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION",2023-07-08,07/25/2023,40.894955,-73.847289,$49600.00
BRONX,A2,X,08/07/2023,240352532,1-2-3 FAMILY,07/28/2023,A1,"ROOFTOP SOLAR INSTALLATION. NO CHANGE TO USE, OCCUPANCY OR EGRESS.",2023-07-08,07/28/2023,40.849729,-73.849753,$61866.00
BRONX,A2,X,08/07/2023,240352667,OTHERS,08/01/2023,D7,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-07-08,08/01/2023,40.828003,-73.923617,$620412.00
BRONX,A2,X,08/07/2023,240352710,1-2-3 FAMILY,08/01/2023,B2,"ROOFTOP SOLAR INSTALLATION. NO CHANGE TO USE, OCCUPANCY OR EGRESS.",2023-07-08,08/01/2023,40.835885,-73.868143,$38400.00
BRONX,A2,X,08/07/2023,240353041,1-2-3 FAMILY,08/07/2023,B3,"ADDITION OF SOLAR PANELS ON EXISTING ROOF INSTALLED UNDER APPLICATION NUMBER 240242037. REINSTALLATION OF NEW SOLAR PV ARRAY AS PER PLANS. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-07-08,08/07/2023,40.830793,-73.823052,$7600.00
BRONX,A2,X,08/07/2023,240353050,1-2-3 FAMILY,08/07/2023,A1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-07-08,08/07/2023,40.839214,-73.822806,$43064.00
BRONX,A2,X,08/08/2023,240350749,1-2-3 FAMILY,06/28/2023,C0,"INSTALLATION OF SOLAR PANEL SYSTEM ON EXISTING ROOF INCLUDING BRACKETS AND CONNECTORS AS NOTED ON PLANS.  NO CHANGE USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION.",2023-08-08,07/06/2023,40.833316,-73.870598,$29200.00
BRONX,A2,X,08/08/2023,240351294,1-2-3 FAMILY,07/07/2023,C0,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-08-08,07/10/2023,40.826511,-73.896873,$53545.00
BRONX,A2,X,08/08/2023,240352738,1-2-3 FAMILY,08/01/2023,A5,"INSTALLATION OF SOLAR PV SYSTEM ON THE EXISTING ROOFTOP.  NO CHANGES TO THE EGRESS, USE OR OCCUPANCY.",2023-08-08,08/01/2023,40.812621,-73.919491,$64240.00
BRONX,A2,X,08/08/2023,240352783,1-2-3 FAMILY,08/02/2023,B1,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-08-08,08/02/2023,40.887138,-73.85318,$28000.00
BRONX,A2,X,08/08/2023,240353130,1-2-3 FAMILY,08/08/2023,A1,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-08-08,08/08/2023,40.817388,-73.84397,$36000.00
BRONX,A2,X,08/09/2023,240350393,1-2-3 FAMILY,06/23/2023,A1,"ROOFTOP SOLAR INSTALLATION. NO CHANGE TO USE, OCCUPANCY OR EGRESS.",2023-09-08,06/23/2023,40.889297,-73.854687,$31320.00
BRONX,A2,X,08/09/2023,240350865,OTHERS,06/29/2023,D3,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-09-08,06/30/2023,40.893156,-73.858972,$140886.00
BRONX,A2,X,08/09/2023,240350874,OTHERS,06/29/2023,D3,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-09-08,06/30/2023,40.833203,-73.911053,$331831.00
BRONX,A2,X,08/09/2023,240351999,1-2-3 FAMILY,07/19/2023,B2,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.  PLEASE REFER TO NB APPLICATION #200056269 WHICH HAS BEEN APPROVED ON 4/29/1991.",2023-09-08,07/20/2023,40.829023,-73.889006,$44571.00
BRONX,A2,X,08/09/2023,240352818,OTHERS,08/02/2023,D1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-09-08,08/03/2023,40.88263,-73.883947,$333000.00
BRONX,A2,X,08/09/2023,240353023,1-2-3 FAMILY,08/04/2023,B9,"INSTALLATION OF SOLAR PV SYSTEM ON THE EXISTING ROOFTOP. NO CHANGES TO THE EGRESS, USE OR OCCUPANCY.",2023-09-08,08/04/2023,40.882231,-73.855954,$44800.00
BRONX,A2,X,08/09/2023,240353201,1-2-3 FAMILY,08/09/2023,A1,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-09-08,08/09/2023,40.846648,-73.861901,$57600.00
BRONX,A2,X,08/09/2023,240353229,1-2-3 FAMILY,08/09/2023,A1,"INSTALLATION OF SOLAR PANELS ON ROOF. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",2023-09-08,08/09/2023,40.901729,-73.867401,$20608.00
BRONX,A2,X,08/10/2023,240352266,1-2-3 FAMILY,07/24/2023,B9,"INSTALLATION OF SOLAR PANEL SYSTEM ON EXISTING ROOF INCLUDING BRACKETS AND CONNECTORS AS NOTED ON PLANS.   NO CHANGE OF USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION",2023-10-08,07/25/2023,40.871261,-73.856824,$18980.00
BRONX,A2,X,08/10/2023,240352845,OTHERS,08/02/2023,D7,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-10-08,08/07/2023,40.851064,-73.912128,$103378.00
BRONX,A2,X,08/10/2023,240352989,1-2-3 FAMILY,08/04/2023,B3,"INSTALLATION OF SOLAR SYSTEM ON THE ROOF AS PER PLAN. NO CHANGE IN USE, EGRESS OR OCCUPANCY",2023-10-08,08/10/2023,40.829905,-73.81642,$33333.00
BRONX,A2,X,08/10/2023,240353069,1-2-3 FAMILY,08/07/2023,C0,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-10-08,08/07/2023,40.810308,-73.919797,$24000.00
BRONX,A2,X,08/10/2023,240353247,1-2-3 FAMILY,08/10/2023,C0,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-10-08,08/10/2023,40.814619,-73.827192,$28000.00
BRONX,A2,X,08/10/2023,240353256,1-2-3 FAMILY,08/10/2023,B2,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-10-08,08/10/2023,40.825929,-73.85165,$48000.00
BRONX,A2,X,08/10/2023,240353292,1-2-3 FAMILY,08/10/2023,B1,"FILING HEREWITH TAX ABATEMENT APPLICATION FOR INSTALLATION OF ROOF MOUNTED SOLAR PANELS.  NO CHANGE IN USE, EGRESS OR OCCUPANCY.",2023-10-08,08/10/2023,40.902414,-73.854691,$19500.00
BRONX,A2,X,08/10/2023,240353345,1-2-3 FAMILY,08/10/2023,B1,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-10-08,08/10/2023,40.8562,-73.909612,$14000.00
BRONX,A2,X,08/11/2023,240351748,OTHERS,07/14/2023,C1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-11-08,07/20/2023,40.867692,-73.890478,$128778.00
BRONX,A2,X,08/11/2023,240353283,1-2-3 FAMILY,08/10/2023,B1,"INSTALLATION OF SOLAR SYSTEM ON THE ROOF AS PER PLAN. NO CHANGE IN USE, EGRESS OR OCCUPANCY",2023-11-08,08/11/2023,40.814816,-73.826288,$13802.00
BRONX,A2,X,08/12/2023,240350348,1-2-3 FAMILY,06/23/2023,B2,"INSTALLATION OF SOLAR PV SYSTEM ON THE EXISTING ROOFTOP.  NO CHANGES TO THE EGRESS, USE OR OCCUPANCY.",2023-12-08,06/23/2023,40.81306,-73.918594,$64000.00
BRONX,A2,X,08/12/2023,240352676,OTHERS,08/01/2023,D7,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-12-08,08/01/2023,40.834827,-73.917386,$616201.00
BRONX,A2,X,09/05/2023,240353327,1-2-3 FAMILY,08/10/2023,B9,"INSTALLATION OF SOLAR PV SYSTEM. NO CHANGE TO USE, EGRESS, OR OCCUPANCY.",2023-05-09,08/10/2023,40.862282,-73.851117,$32045.00
BRONX,A2,X,09/05/2023,240353817,1-2-3 FAMILY,08/23/2023,B1,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-05-09,08/23/2023,40.855405,-73.85919,$96000.00
BRONX,A2,X,09/05/2023,240354451,1-2-3 FAMILY,09/05/2023,A1,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-05-09,09/05/2023,40.875195,-73.836541,$22400.00
BRONX,A2,X,09/07/2023,240343446,1-2-3 FAMILY,02/08/2023,A9,"INSTALLATION OF SOLAR PV SYSTEM ON THE EXISITNG ROOFTOP.  NO CHANGES TO THE EGRESS, USE OR OCCUPANCY.",2023-07-09,03/02/2023,40.884894,-73.856502,$30905.00
BRONX,A2,X,09/07/2023,240353443,1-2-3 FAMILY,08/14/2023,B9,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF STRUCTURE. NO CHANGE IN EGRESS, USE, OR OCCUPANCY.",2023-07-09,08/23/2023,40.845696,-73.860117,$33573.00
BRONX,A2,X,09/07/2023,240354111,1-2-3 FAMILY,08/28/2023,A1,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-07-09,08/28/2023,40.83246,-73.852538,$16200.00
BRONX,A2,X,09/07/2023,240354665,1-2-3 FAMILY,09/06/2023,A2,"INSTALLATION OF SOLAR SYSTEM ON THE ROOF AS PER PLAN. NO CHANGE IN USE, EGRESS OR OCCUPANCY",2023-07-09,09/07/2023,40.812696,-73.826062,$15140.00
BRONX,A2,X,09/08/2023,240350641,OTHERS,06/27/2023,D1,"INSTALLATION OF SOLAR ELECTRIC GENERATING SYSTEM IN CONJUNCTION WITH NB # 210178243 NO CHANGES TO THE EGRESS, USE OR OCCUPANCY.",2023-08-09,07/06/2023,40.852598,-73.919352,$60000.00
BRONX,A2,X,09/11/2023,240353112,OTHERS,08/07/2023,D1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-11-09,08/08/2023,40.85367,-73.904002,$87979.00
BRONX,A2,X,09/11/2023,240354772,1-2-3 FAMILY,09/11/2023,B2,INSTALLATION OF ROOFTOP SOLAR PANEL PV SYSTEM,2023-11-09,09/11/2023,40.807106,-73.849726,$36000.00
BRONX,A2,X,09/11/2023,240354781,1-2-3 FAMILY,09/11/2023,A1,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-11-09,09/11/2023,40.906272,-73.850172,$44800.00
BRONX,A2,X,09/12/2023,240353309,1-2-3 FAMILY,08/10/2023,B1,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-12-09,08/10/2023,40.863845,-73.848181,$16425.00
BRONX,A2,X,09/12/2023,240354790,1-2-3 FAMILY,09/11/2023,B3,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-12-09,09/11/2023,40.836389,-73.851901,$112000.00
BRONX,A2,X,09/12/2023,240354852,1-2-3 FAMILY,09/12/2023,A1,INSTALLATION OF A ROOFTOP SOLAR PV SYSTEM,2023-12-09,09/12/2023,40.861377,-73.845439,$44000.00
BRONX,A2,X,10/01/2023,240355771,1-2-3 FAMILY,09/28/2023,B2,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF STRUCTURE. NO CHANGE IN EGRESS, USE, OR OCCUPANCY.",2023-01-10,10/01/2023,40.80958,-73.855378,$20006.00
BRONX,A2,X,10/02/2023,240353835,OTHERS,08/23/2023,D1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-02-10,09/12/2023,40.883538,-73.891851,$196459.00
BRONX,A2,X,10/03/2023,240354674,1-2-3 FAMILY,09/06/2023,A1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF STRUCTURE. NO CHANGE IN EGRESS, USE, OR OCCUPANCY.",2023-03-10,09/07/2023,40.855623,-73.857526,$64463.00
BRONX,A2,X,10/04/2023,240354193,1-2-3 FAMILY,08/29/2023,B3,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-04-10,09/05/2023,40.87553,-73.846639,$31803.00
BRONX,A2,X,10/04/2023,240355968,1-2-3 FAMILY,10/02/2023,A1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-04-10,10/04/2023,40.906391,-73.901274,$25937.00
BRONX,A2,X,10/04/2023,240356208,1-2-3 FAMILY,10/04/2023,A3,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-04-10,10/04/2023,40.854741,-73.85687,$51200.00
BRONX,A2,X,10/05/2023,240354344,OTHERS,09/01/2023,S2,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-05-10,09/06/2023,40.830606,-73.89709,$19465.00
BRONX,A2,X,10/05/2023,240355138,1-2-3 FAMILY,09/18/2023,B2,"INSTALLATION OF SOLAR PV SYSTEM. NO CHANGE TO USE, EGRESS, OR OCCUPANCY.",2023-05-10,09/18/2023,40.829418,-73.894664,$29160.00
BRONX,A2,X,10/05/2023,240356244,1-2-3 FAMILY,10/05/2023,A1,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-05-10,10/05/2023,40.893516,-73.844862,$54400.00
BRONX,A2,X,10/05/2023,240356253,OTHERS,10/05/2023,C3,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-05-10,10/05/2023,40.821203,-73.819634,$67200.00
BRONX,A2,X,10/06/2023,240355913,1-2-3 FAMILY,10/02/2023,B1,INSTALLATION OF PV SYSTEM ON EXISTING ROOFTOP. NO CHANGES TO EGRESS OR USE OF OCCUPANCY.,2023-06-10,10/02/2023,40.856153,-73.909638,$37982.00
BRONX,A2,X,10/06/2023,240356280,1-2-3 FAMILY,10/06/2023,B1,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-06-10,10/06/2023,40.80773,-73.852528,$35200.00
BRONX,A2,X,10/09/2023,240356333,1-2-3 FAMILY,10/09/2023,B1,"FILING HEREWITH TAX ABATEMENT APPLICATION FOR INSTALLATION OF ROOF MOUNTED SOLAR PANELS.  NO CHANGE IN USE, EGRESS OR OCCUPANCY.",2023-09-10,10/09/2023,40.891541,-73.839343,$16200.00
BRONX,A2,X,10/09/2023,240356351,1-2-3 FAMILY,10/09/2023,B2,INSTALLATION OF A ROOFTOP SOLAR PV SYSTEM,2023-09-10,10/09/2023,40.847882,-73.84829,$43200.00
BRONX,A2,X,10/10/2023,240355851,1-2-3 FAMILY,09/29/2023,B1,"FILING HEREWITH TAX ABATEMENT APPLICATION FOR INSTALLATION OF ROOF MOUNTED SOLAR PANELS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",2023-10-10,09/29/2023,40.865883,-73.847179,$52650.00
BRONX,A2,X,10/10/2023,240355959,1-2-3 FAMILY,10/02/2023,A5,"ROOFTOP SOLAR INSTALLATION. NO CHANGE TO USE, OCCUANCY OR EGRESS.",2023-10-10,10/02/2023,40.825327,-73.822225,$41814.00
BRONX,A2,X,10/10/2023,240356173,1-2-3 FAMILY,10/04/2023,B2,"INSTALLATION OF SOLAR PANEL SYSTEM ON EXISTING ROOF INCLUDING BRACKETS AND CONNECTORS AS NOTE ON PLANS.  NO CHANGE OF USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION.",2023-10-10,10/04/2023,40.842021,-73.869811,$27200.00
BRONX,A2,X,10/10/2023,240356413,1-2-3 FAMILY,10/10/2023,A5,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-10-10,10/10/2023,40.866005,-73.858668,$21600.00
BRONX,A2,X,10/10/2023,240356431,1-2-3 FAMILY,10/10/2023,A1,"FILING HEREWITH TAX ABATEMENT APPLICATION FOR INSTALLATION OF ROOF MOUNTED SOLAR PANELS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",2023-10-10,10/10/2023,40.890016,-73.834276,$19500.00
BRONX,A2,X,10/11/2023,240355780,1-2-3 FAMILY,09/28/2023,C0,"ROOFTOP SOLAR INSTALLATION. NO CHANGE TO USE, OCCUPANCY OR EGRESS.",2023-11-10,09/28/2023,40.819599,-73.862539,$38123.00
BRONX,A2,X,10/11/2023,240356538,1-2-3 FAMILY,10/11/2023,B1,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-11-10,10/11/2023,40.855925,-73.857674,$25200.00
BRONX,A2,X,10/12/2023,240352863,1-2-3 FAMILY,08/03/2023,B1,"INSTALLATION OF SOLAR PANEL SYSTEM ON EXISTING ROOF INCLUDING BRACKETS AND CONNECTORS AS NOTED ON PLANS.  NO CHANGE OF USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION.",2023-12-10,08/06/2023,40.873226,-73.856556,$22400.00
BRONX,A2,X,10/12/2023,240355325,1-2-3 FAMILY,09/19/2023,C0,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-12-10,09/19/2023,40.83362,-73.891087,$44400.00
BRONX,A2,X,10/12/2023,240355922,1-2-3 FAMILY,10/02/2023,A5,"INSTALLATION OF SOLAR PV SYSTEM ON THE EXISITING ROOFTOP. NO CHANGES TO THE EGRESS, USE OR OCCUPANCY.",2023-12-10,10/02/2023,40.86808,-73.850001,$78840.00
BRONX,A2,X,10/12/2023,240356459,1-2-3 FAMILY,10/10/2023,A1,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-12-10,10/12/2023,40.819849,-73.817311,$51200.00
BRONX,A2,X,10/12/2023,240356486,1-2-3 FAMILY,10/11/2023,A2,"INSTALLATION OF SOLAR SYSTEM ON THE ROOF AS PER PLAN. NO CHANGE IN USE, EGRESS OR OCCUPANCY",2023-12-10,10/12/2023,40.828006,-73.829661,$34020.00
